,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
35,CNN,128,1,21600,3.974989414215088,2.8677237033843994,0.92124342918396,0.9459999799728394,Dani
36,RNN,128,1,22200,4.7589545249938965,1.7748630046844482,1.7175836563110352,0.8445000052452087,Dani
37,FNN,128,1,22200,2.857942581176758,1.8234095573425293,0.7507596015930176,0.9020000100135803,Dani
38,CNN,128,1,22200,4.110675573348999,2.9432060718536377,0.9038732051849365,0.9459999799728394,Dani
39,RNN,128,1,22800,4.072380065917969,1.6185500621795654,1.2033774852752686,0.7336999773979187,Dani
40,FNN,128,1,22800,2.921114444732666,1.7179114818572998,0.8303699493408203,0.8722000122070312,Dani
41,CNN,128,1,22800,3.8950355052948,3.019623279571533,1.017329216003418,0.9513999819755554,Dani
42,RNN,128,1,23400,4.1517839431762695,1.7558507919311523,1.4488646984100342,0.7483000159263611,Dani
43,FNN,128,1,23400,2.9531686305999756,1.8405499458312988,0.9753744602203369,0.8920999765396118,Dani
44,CNN,128,1,23400,4.148715257644653,3.0823347568511963,0.8824658393859863,0.9523000121116638,Dani
45,RNN,128,1,24000,4.276613712310791,1.8856031894683838,1.3660030364990234,0.7179999947547913,Dani
46,FNN,128,1,24000,2.9748387336730957,2.012615203857422,1.0630087852478027,0.8967999815940857,Dani
47,CNN,128,1,24000,4.182893514633179,3.210907459259033,2.1349432468414307,0.9556000232696533,Dani
48,RNN,128,1,24600,5.381046772003174,2.071439504623413,1.465468168258667,0.8303999900817871,Dani
49,FNN,128,1,24600,3.102095127105713,2.129023790359497,0.5835878849029541,0.9114999771118164,Dani
50,CNN,128,1,24600,4.589832305908203,3.1888418197631836,1.2625653743743896,0.9531000256538391,Dani
51,RNN,128,1,25200,4.2311670780181885,2.021603584289551,1.4901072978973389,0.8550999760627747,Dani
52,FNN,128,1,25200,3.144575834274292,1.9898731708526611,0.7273154258728027,0.8995000123977661,Dani
53,CNN,128,1,25200,4.401901006698608,3.3020098209381104,1.2402942180633545,0.9537000060081482,Dani
54,RNN,128,1,25800,4.291662693023682,2.0595741271972656,1.2992217540740967,0.7554000020027161,Dani
55,FNN,128,1,25800,3.036684036254883,2.007169008255005,0.729548454284668,0.8967999815940857,Dani
56,CNN,128,1,25800,4.371187686920166,3.2815306186676025,1.2743561267852783,0.9560999870300293,Dani
57,RNN,128,1,26400,4.239319801330566,2.047104597091675,1.2213034629821777,0.7324000000953674,Dani
