,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
231,RNN,128,1,60000,9.61386251449585,4.345814943313599,1.8939850330352783,0.9067999720573425,Philippa
232,FNN,128,1,60000,13.989851951599121,11.944211483001709,1.1418664455413818,0.9154999852180481,Philippa
233,CNN,128,1,60000,16.37376594543457,14.158642053604126,1.4879589080810547,0.9750000238418579,Philippa
234,RNN,128,1,60000,9.833536386489868,4.219512462615967,2.055722236633301,0.861299991607666,Philippa
235,FNN,128,1,60000,14.025175094604492,11.740405082702637,1.1351919174194336,0.913100004196167,Philippa
236,CNN,128,1,60000,17.13737916946411,14.161746978759766,1.6105589866638184,0.9718000292778015,Philippa
237,RNN,128,1,60000,9.427917957305908,4.061064958572388,1.9795901775360107,0.8823000192642212,Philippa
238,FNN,128,1,60000,14.201976299285889,11.792656183242798,1.1614480018615723,0.9194999933242798,Philippa
239,CNN,128,1,60000,16.64885902404785,13.815011978149414,1.4927849769592285,0.9732999801635742,Philippa
240,RNN,128,1,15000,6.109982967376709,1.072418451309204,1.8250384330749512,0.6233000159263611,Philippa
241,FNN,128,1,15000,5.098483562469482,2.960279941558838,1.0419244766235352,0.8889999985694885,Philippa
242,CNN,128,1,15000,5.769676923751831,3.558847427368164,1.3131861686706543,0.9275000095367432,Philippa
243,RNN,128,1,15600,5.713312149047852,1.123004674911499,1.669370174407959,0.6733999848365784,Philippa
244,FNN,128,1,15600,5.044061899185181,3.0259900093078613,1.0115039348602295,0.8858000040054321,Philippa
245,CNN,128,1,15600,5.96359395980835,3.6161601543426514,1.2426753044128418,0.9365000128746033,Philippa
246,RNN,128,1,16200,4.888840913772583,1.0859143733978271,1.5288050174713135,0.6658999919891357,Philippa
247,FNN,128,1,16200,4.743736743927002,3.1246440410614014,0.9625687599182129,0.8888000249862671,Philippa
248,CNN,128,1,16200,5.854006052017212,3.955756425857544,1.3346543312072754,0.9368000030517578,Philippa
249,RNN,128,1,16800,5.132455587387085,1.162426471710205,1.6123292446136475,0.6884999871253967,Philippa
250,FNN,128,1,16800,5.005525827407837,3.2108986377716064,0.9947559833526611,0.8902999758720398,Philippa
251,CNN,128,1,16800,5.688310384750366,3.8826494216918945,1.2633228302001953,0.939300000667572,Philippa
